system,study,month,day,horizon,ramp_multiplier,upward_adder_fraction,forecast_type,forecast_model,forecast_rho,sigma_rel,seed,shortage_penalty,loc_rp,loc_rp_energy,loc_la,loc_tlmp,delta_la_rp,shed_rp_mwh,shed_la_mwh,spill_rp_mwh,spill_la_mwh,short_up_mwh,short_down_mwh,rcup_active_share,rcdn_active_share,max_rcup,max_tlmp_adjustment,rp_bind_share,la_bind_share,emergency_rp_mwh,emergency_la_mwh
RTS73,external,1,15,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,461252.44816649496,461252.44816649496,1695.0911814119675,0.0,-459557.35698508297,0.0,0.0,1.3570544999999847,0.0,0.0,0.0,0.0,0.0,0.0,21.6545124825,0.06454528158295282,0.0662576103500761,1.3570544999999847,0.0
RTS73,external,1,17,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,5322857.807142817,5330675.69363335,1197997.5377542814,0.0,-4124860.269388536,0.0,0.0,265.7909493166664,0.0,0.0,55.88971518333348,0.0,0.04513888888888889,0.0,3529.14054473,0.09627092846270928,0.10892313546423135,265.7909493166664,0.0
RTS73,external,1,17,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,1091779.366028721,1096124.191156761,13225.318288853385,0.0,-1078554.0477398676,0.0,0.0,11.306858166666618,0.0,0.0,8.68829416666661,0.0,0.020833333333333332,0.0,3502.025875,0.043093607305936074,0.04818302891933029,11.306858166666618,0.0
RTS73,external,4,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,639015.3878971584,639067.2030773406,4853.845805094288,0.0,-634161.542092064,0.0,0.0,4.104877625000009,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,22.6861396025,0.12447678843226788,0.12980403348554034,4.104877625000009,0.0
RTS73,external,4,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,6538.659314941713,6538.659314941713,1116.7315633498288,0.0,-5421.927751591884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.639268785,0.05322488584474886,0.05412861491628615,0.0,0.0
RTS73,external,4,15,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,9642312.166092806,9649600.881486429,2157010.740246908,0.0,-7485301.425845898,0.0,0.0,86.51256495833195,1.4210854715202004e-14,0.0,27.61972777499985,0.0,0.03819444444444445,0.0,3526.770312335,0.1356544901065449,0.1600076103500761,86.51256495833195,1.4210854715202004e-14
RTS73,external,4,15,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,497161.2396365908,497161.2396365908,3709.7645477471788,0.0,-493451.47508884367,0.0,0.0,1.4652301666666667,0.0,0.0,0.0,0.0,0.0,0.0,22.6861396025,0.06925418569254185,0.06906392694063927,1.4652301666666667,0.0
RTS73,external,4,17,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,6360095.564487151,6363622.612366071,223687.29855995596,0.0,-6136408.265927195,0.0,0.0,87.15070246666662,0.0,0.0,32.57469099999973,0.0,0.04513888888888889,0.0,3529.14054473,0.15772450532724505,0.190734398782344,87.15070246666662,0.0
RTS73,external,4,17,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,1204044.1639925628,1207018.8369709887,94456.20312318443,0.0,-1109587.9608693784,0.0,0.0,26.037524033333373,0.0,0.0,7.414896583333236,0.0,0.006944444444444444,0.0,3519.3218686,0.08195395738203957,0.0900875190258752,26.037524033333373,0.0
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,11193032.778591432,11192545.278591432,12101.655807369068,0.0,-11180931.122784063,0.0,0.0,35.889625750000135,0.0,9.181265253657159,0.0,0.006944444444444444,0.0,65.0,115.11284129999999,0.20985540334855404,0.2181316590563166,35.889625750000135,0.0
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,18613.28115572332,18613.28115572332,1124.7502696909523,0.0,-17488.53088603237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.509175669999998,0.10411910197869102,0.09826864535768645,0.0,0.0
RTS73,external,7,15,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,11842146.48864502,11844717.955547646,477766.21259699296,0.0,-11364380.276048027,0.0,0.0,42.359272543611695,9.473903143468002e-15,0.0,2.1180944999999722,0.003472222222222222,0.010416666666666666,27.01748923,3523.254946995,0.1803177321156773,0.18036529680365296,42.359272543611695,9.473903143468002e-15
RTS73,external,7,15,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,893277.1886781915,893277.1886781915,711.5151685631835,0.0,-892565.6735096283,0.0,0.0,0.26841591666675885,0.0,0.0,0.0,0.0,0.0,0.0,21.229071994999998,0.0915144596651446,0.08499809741248097,0.26841591666675885,0.0
RTS73,external,7,17,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,1125219.8131250804,1127359.5649963196,2804.709611107435,0.0,-1122415.103513973,0.09702616666650479,0.0970261666664669,0.0,0.0,16.84788581888805,0.0,0.013888888888888888,0.0,65.0,3485.74277541,0.11382229832572298,0.10326293759512938,0.09702616666650479,0.0970261666664669
RTS73,external,7,17,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,8645.120034135522,8645.120034135522,426.53904390053094,0.0,-8218.58099023499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.818676130000004,0.0471841704718417,0.0426179604261796,0.0,0.0
RTS73,external,10,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,25867.613364979108,25867.613364979108,3963.379962582688,0.0,-21904.23340239642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6545124825,0.09650875190258752,0.09936263318112633,0.0,0.0
RTS73,external,10,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,4407.08309340788,4407.08309340788,529.2523503322942,0.0,-3877.8307430755863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.627048080000002,0.03867009132420091,0.03795662100456621,0.0,0.0
RTS73,external,10,15,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,24852.55579347841,24852.55579347841,3845.4091790717416,0.0,-21007.146614406665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.12441309,0.08204908675799087,0.08019406392694065,0.0,0.0
RTS73,external,10,15,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,3708.8160460728905,3708.8160460728905,427.93759126058023,0.0,-3280.8784548123103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1880599275000066,0.030679223744292237,0.03063165905631659,0.0,0.0
RTS73,external,10,17,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,404563.17032985657,404580.5711351811,8202.307691427506,0.0,-396360.86263842904,0.0,0.0,0.33880065000001497,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,24.744437335000004,0.11477359208523592,0.12143264840182648,0.33880065000001497,0.0
RTS73,external,10,17,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,6862.629876632795,6862.629876632795,279.81595141586115,0.0,-6582.813925216933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.179263852500004,0.050038051750380515,0.046993911719939115,0.0,0.0
RTS93,external93,1,13,13,0.2,0.16,perfect,independent,0.0,0.0,0,65.0,87261.49551837718,89035.96801740359,21832.73615628878,0.0,-65428.7593620884,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,34.424248515,29.31289264,0.13676075268817203,0.14497461170848266,0.0,0.0
RTS93,external93,1,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,53142.2824717869,53142.2824717869,10824.452370042643,0.0,-42317.83010174426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.130193300000002,0.09180854241338113,0.10024641577060932,0.0,0.0
RTS93,external93,1,13,13,0.4,0.16,perfect,independent,0.0,0.0,0,65.0,37593.08674147095,37593.08674147095,5159.508090239333,0.0,-32433.57865123162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.01748923,0.06869772998805257,0.07575418160095579,0.0,0.0
RTS93,external93,1,13,13,0.6,0.16,perfect,independent,0.0,0.0,0,65.0,23203.082931883997,23203.082931883997,3479.782715627979,0.0,-19723.30021625602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.744437335000004,0.04439217443249701,0.046370967741935484,0.0,0.0
RTS93,external93,1,13,13,0.8,0.16,perfect,independent,0.0,0.0,0,65.0,12555.845316177507,12555.845316177507,2693.3617209213335,0.0,-9862.483595256173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6545124825,0.029644563918757468,0.030764635603345282,0.0,0.0
RTS93,external93,1,15,13,0.2,0.16,perfect,independent,0.0,0.0,0,65.0,130315.798094375,132586.40334532675,53218.257475682854,0.0,-77097.54061869215,0.0,0.0,0.0,0.0,0.0,0.0,0.0798611111111111,0.0,41.098605255,27.255581455,0.134557945041816,0.1400089605734767,0.0,0.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,85473.10182272407,85473.10182272407,19979.407645763524,0.0,-65493.69417696055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.12441309,0.09206989247311828,0.09531810035842293,0.0,0.0
RTS93,external93,1,15,13,0.4,0.16,perfect,independent,0.0,0.0,0,65.0,54145.39543508641,54145.39543508641,9060.897464599324,0.0,-45084.497970487086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.12441309,0.0666816009557945,0.06705495818399045,0.0,0.0
RTS93,external93,1,15,13,0.6,0.16,perfect,independent,0.0,0.0,0,65.0,24589.02349765736,24589.02349765736,2404.8494377914194,0.0,-22184.174059865938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.744437335000004,0.03920250896057348,0.041928016726403824,0.0,0.0
RTS93,external93,1,15,13,0.8,0.16,perfect,independent,0.0,0.0,0,65.0,13164.306342264108,13164.306342264108,655.7170402064172,0.0,-12508.589302057691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.639268785,0.02639635603345281,0.02781511350059737,0.0,0.0
RTS93,external93,1,17,13,0.2,0.16,perfect,independent,0.0,0.0,0,65.0,49754.33382354123,49890.41812432104,6812.384785277676,0.0,-42941.949038263556,0.0,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,34.424248515,46.84619845,0.07900238948626045,0.07780764635603345,0.0,0.0
RTS93,external93,1,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,30416.462535744802,30416.462535744802,3608.0939535577063,0.0,-26808.368582187097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7120146025,0.04663231780167264,0.05133661887694146,0.0,0.0
RTS93,external93,1,17,13,0.4,0.16,perfect,independent,0.0,0.0,0,65.0,20371.795435469336,20371.795435469336,1641.2875343936278,0.0,-18730.507901075707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7693405225,0.03207138590203106,0.03770908004778972,0.0,0.0
RTS93,external93,1,17,13,0.6,0.16,perfect,independent,0.0,0.0,0,65.0,12727.10256453274,12727.10256453274,1282.767922424767,0.0,-11444.334642107973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.229071994999998,0.02001194743130227,0.023334826762246116,0.0,0.0
RTS93,external93,1,17,13,0.8,0.16,perfect,independent,0.0,0.0,0,65.0,7896.263703558739,7896.263703558739,1098.6061985551619,0.0,-6797.657505003577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.545724727499998,0.014374253285543608,0.01605436081242533,0.0,0.0
RTS93,external93,4,13,13,0.2,0.16,perfect,independent,0.0,0.0,0,65.0,68115.84165680411,78648.8785658382,8644.506440615754,0.0,-59471.33521618836,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,36.12393546,26.770312335,0.1478121266427718,0.14986559139784947,0.0,0.0
RTS93,external93,4,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,29521.099785084745,29521.099785084745,3008.3927614757313,0.0,-26512.707023609015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.124413090000004,0.09248058542413382,0.09867831541218638,0.0,0.0
RTS93,external93,4,13,13,0.4,0.16,perfect,independent,0.0,0.0,0,65.0,14003.477518099753,14003.477518099753,2636.9910235096536,0.0,-11366.486494590099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.628533375,0.06742831541218638,0.07104988052568698,0.0,0.0
RTS93,external93,4,13,13,0.6,0.16,perfect,independent,0.0,0.0,0,65.0,6718.318124406344,6718.318124406344,1035.0290857441587,0.0,-5683.289038662186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.639268785,0.041554659498207885,0.043234767025089604,0.0,0.0
RTS93,external93,4,13,13,0.8,0.16,perfect,independent,0.0,0.0,0,65.0,5133.316536438822,5133.316536438822,388.3288397585525,0.0,-4744.987696680269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.497796915,0.028039127837514933,0.02867383512544803,0.0,0.0
RTS93,external93,4,15,13,0.2,0.16,perfect,independent,0.0,0.0,0,65.0,139184.06861779906,142475.32876800766,57161.83506196424,0.0,-82022.23355583483,0.0,0.0,0.0,0.0,1.4733359166666133,0.0,0.08680555555555555,0.0,65.0,28.348401535000004,0.1491188769414576,0.16976553166069294,0.0,0.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,91953.23117895958,91953.23117895958,31571.128772567532,0.0,-60382.10240639205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.255581455,0.10502538829151732,0.11697281959378733,0.0,0.0
RTS93,external93,4,15,13,0.4,0.16,perfect,independent,0.0,0.0,0,65.0,61140.39347930673,61140.39347930673,7712.553801148557,0.0,-53427.839678158176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.665143784999998,0.07974910394265233,0.0907258064516129,0.0,0.0
RTS93,external93,4,15,13,0.6,0.16,perfect,independent,0.0,0.0,0,65.0,29966.978310898478,29966.978310898478,4227.542882556685,0.0,-25739.435428341792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6545124825,0.05312873357228196,0.056899641577060935,0.0,0.0
RTS93,external93,4,15,13,0.8,0.16,perfect,independent,0.0,0.0,0,65.0,17034.0168635051,17034.0168635051,1858.2039123232785,0.0,-15175.812951181822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.639268785,0.03770908004778972,0.0396505376344086,0.0,0.0
RTS93,external93,4,17,13,0.2,0.16,perfect,independent,0.0,0.0,0,65.0,60461.65333522127,60892.484991648125,3887.323427660739,0.0,-56574.32990756053,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.0,25.644328765000004,27.114669730000003,0.15132168458781362,0.17144563918757466,0.0,0.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,48125.70068295879,48125.70068295879,2657.647422379852,0.0,-45468.05326057894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6861396025,0.10510005973715651,0.12298387096774194,0.0,0.0
RTS93,external93,4,17,13,0.4,0.16,perfect,independent,0.0,0.0,0,65.0,37997.521508562015,37997.521508562015,4975.603507408025,0.0,-33021.91800115399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6545124825,0.0823252688172043,0.09599014336917562,0.0,0.0
RTS93,external93,4,17,13,0.6,0.16,perfect,independent,0.0,0.0,0,65.0,22045.397169390453,22045.397169390453,2592.888680210072,0.0,-19452.50848918038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.639268785,0.05391278375149343,0.062163978494623656,0.0,0.0
RTS93,external93,4,17,13,0.8,0.16,perfect,independent,0.0,0.0,0,65.0,15173.73713923661,15173.73713923661,1865.264103626106,0.0,-13308.473035610503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7434655225,0.03946385902031063,0.043010752688172046,0.0,0.0
RTS93,external93,7,13,13,0.2,0.16,perfect,independent,0.0,0.0,0,65.0,179394.11683319317,289131.81395297626,20129.909652875845,0.0,-159264.20718031732,0.0,0.0,0.0,0.0,50.71244109990681,0.0,0.8958333333333334,0.0,65.0,75.15834091500001,0.23711917562724014,0.2503733572281959,0.0,0.0
RTS93,external93,7,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,102847.64425228484,116412.43806238577,10459.134412705725,0.0,-92388.50983957911,0.0,0.0,0.0,0.0,4.730843249999467,0.0,0.375,0.0,65.0,31.1560683,0.18428912783751494,0.1724537037037037,0.0,0.0
RTS93,external93,7,13,13,0.4,0.16,perfect,independent,0.0,0.0,0,65.0,59586.69461222694,61271.09265980556,9076.528558956923,0.0,-50510.16605327001,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,36.12393546,27.134105830000003,0.12518667861409796,0.12817353643966548,0.0,0.0
RTS93,external93,7,13,13,0.6,0.16,perfect,independent,0.0,0.0,0,65.0,33828.337486730714,33822.20308359935,3014.5853447377635,0.0,-30813.75214199295,0.0,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,4.070476097500002,21.229071994999998,0.0840800477897252,0.08109318996415771,0.0,0.0
RTS93,external93,7,13,13,0.8,0.16,perfect,independent,0.0,0.0,0,65.0,15671.395124906092,15671.395124906092,736.8326143614064,0.0,-14934.562510544685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.639268785,0.061715949820788533,0.05738500597371565,0.0,0.0
RTS93,external93,7,15,13,0.2,0.16,perfect,independent,0.0,0.0,0,65.0,131217.7509469327,212430.4914525054,10501.456771902458,0.0,-120716.29417503024,0.0,0.0,0.0,0.0,18.861490500001125,0.0,0.8784722222222222,0.0,65.0,75.15834091499998,0.19130824372759855,0.21643518518518517,0.0,0.0
RTS93,external93,7,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,92459.22694582371,99420.9836665402,7193.380423623828,0.0,-85265.84652219989,0.0,0.0,0.0,0.0,3.3411687500001976,0.0,0.16666666666666666,0.0,65.0,29.281456455,0.1520310633213859,0.15042562724014336,0.0,0.0
RTS93,external93,7,15,13,0.4,0.16,perfect,independent,0.0,0.0,0,65.0,63356.56825731916,64034.97183214294,8197.170630474535,0.0,-55159.39762684463,0.0,0.0,0.0,0.0,0.0,0.0,0.024305555555555556,0.0,31.33876764,27.01748923,0.11051373954599761,0.11144713261648745,0.0,0.0
RTS93,external93,7,15,13,0.6,0.16,perfect,independent,0.0,0.0,0,65.0,34365.33765385488,34365.33765385488,1219.2057565924865,0.0,-33146.13189726239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.72498858,0.07250597371565114,0.07007915173237754,0.0,0.0
RTS93,external93,7,15,13,0.8,0.16,perfect,independent,0.0,0.0,0,65.0,20321.562396045832,20321.562396045832,514.8050963133721,0.0,-19806.75729973246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.545724727499998,0.053390083632019116,0.04939516129032258,0.0,0.0
RTS93,external93,7,17,13,0.2,0.16,perfect,independent,0.0,0.0,0,65.0,65219.1683811267,288156.95259819616,9782.232654774121,0.0,-55436.935726352574,0.0,0.0,0.0,0.0,97.1047390177761,0.0,0.9965277777777778,0.0,65.0,36.12393546,0.16143966547192354,0.14034498207885304,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,37585.45682908711,111612.11592538445,4930.157956475453,0.0,-32655.298872611656,0.0,0.0,0.0,0.0,27.812418258888773,0.0,0.9930555555555556,0.0,65.0,31.33876764,0.09016577060931899,0.08770161290322581,0.0,0.0
RTS93,external93,7,17,13,0.4,0.16,perfect,independent,0.0,0.0,0,65.0,19355.316845969617,27648.790573744976,1036.1331087364003,0.0,-18319.183737233216,0.0,0.0,0.0,0.0,8.862859499999766,0.0,0.6076388888888888,0.0,65.0,27.134105830000003,0.08083183990442055,0.06287335722819594,0.0,0.0
RTS93,external93,7,17,13,0.6,0.16,perfect,independent,0.0,0.0,0,65.0,5359.195157951817,5538.308525763699,409.7813898951297,0.0,-4949.413768056687,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,8.490924515000003,10.154390444999997,0.04021057347670251,0.03815710872162485,0.0,0.0
RTS93,external93,7,17,13,0.8,0.16,perfect,independent,0.0,0.0,0,65.0,4106.546055857427,4106.546055857427,242.4460729175907,0.0,-3864.099982939836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.408069515000008,0.028039127837514933,0.025724313022700118,0.0,0.0
RTS93,external93,10,13,13,0.2,0.16,perfect,independent,0.0,0.0,0,65.0,36286.26633283871,60774.390400659584,7862.149254270578,0.0,-28424.117078568135,0.0,0.0,0.0,0.0,0.0,0.0,0.9270833333333334,0.0,42.663211305000004,25.124413089999997,0.11387395459976105,0.1183169056152927,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,21145.712827956995,21744.770216484136,3616.6673925589607,0.0,-17529.045435398035,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,34.424248515,21.6545124825,0.07418608124253286,0.07530615292712067,0.0,0.0
RTS93,external93,10,13,13,0.4,0.16,perfect,independent,0.0,0.0,0,65.0,14977.454826826912,14977.454826826912,1579.3970791222728,0.0,-13398.057747704639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.545724727499998,0.05066457586618877,0.05268070489844683,0.0,0.0
RTS93,external93,10,13,13,0.6,0.16,perfect,independent,0.0,0.0,0,65.0,4949.389772049311,4949.389772049311,426.9368777874744,0.0,-4522.452894261837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.501659925000006,0.030055256869773,0.031175328554360813,0.0,0.0
RTS93,external93,10,13,13,0.8,0.16,perfect,independent,0.0,0.0,0,65.0,2397.147971865046,2397.147971865046,279.31937081353203,0.0,-2117.828601051514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7521391049999906,0.019526583034647552,0.019862604540023896,0.0,0.0
RTS93,external93,10,15,13,0.2,0.16,perfect,independent,0.0,0.0,0,65.0,57013.48166241856,103719.61138957072,20827.166278294782,0.0,-36186.31538412378,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0,38.095727805,27.255581455,0.10226254480286738,0.1028225806451613,0.0,0.0
RTS93,external93,10,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,35026.048429048045,36167.54006105325,2909.1901287415076,0.0,-32116.858300306536,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,32.398373515,23.6803874825,0.0649268219832736,0.06559886499402628,0.0,0.0
RTS93,external93,10,15,13,0.4,0.16,perfect,independent,0.0,0.0,0,65.0,20338.438298552443,20338.438298552443,2718.078039364961,0.0,-17620.36025918748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6861396025,0.044690860215053765,0.04491487455197132,0.0,0.0
RTS93,external93,10,15,13,0.6,0.16,perfect,independent,0.0,0.0,0,65.0,4120.211712480339,4120.211712480339,355.4290334057475,0.0,-3764.7826790745917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79241532999999,0.02546296296296296,0.02542562724014337,0.0,0.0
RTS93,external93,10,15,13,0.8,0.16,perfect,independent,0.0,0.0,0,65.0,2249.3595317240383,2249.3595317240383,202.799533379932,0.0,-2046.5599983441064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.070476097500002,0.015718339307048985,0.01616636798088411,0.0,0.0
RTS93,external93,10,17,13,0.2,0.16,perfect,independent,0.0,0.0,0,65.0,99517.5208396514,102936.9054203291,34590.12775643728,0.0,-64927.39308321413,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333334,0.0,41.098605255,25.72498858,0.12776284348864994,0.14262246117084826,0.0,0.0
RTS93,external93,10,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,63209.12477092544,63209.12477092544,13723.178628036154,0.0,-49485.94614288928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.68038748250001,0.0871042413381123,0.09595280764635604,0.0,0.0
RTS93,external93,10,17,13,0.4,0.16,perfect,independent,0.0,0.0,0,65.0,36416.63769487964,36416.63769487964,4889.181046193563,0.0,-31527.456648686075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6545124825,0.06563620071684588,0.06907108721624851,0.0,0.0
RTS93,external93,10,17,13,0.6,0.16,perfect,independent,0.0,0.0,0,65.0,11463.469827508194,11463.469827508194,1986.8254160218007,0.0,-9476.644411486393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.509175669999998,0.040247909199522106,0.04032258064516129,0.0,0.0
RTS93,external93,10,17,13,0.8,0.16,perfect,independent,0.0,0.0,0,65.0,3995.2403685061395,3995.2403685061395,570.5237753906437,0.0,-3424.716593115496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.556377407499998,0.026545698924731184,0.026545698924731184,0.0,0.0
RTS93,external93_forecast_error,1,13,13,0.6,0.16,controlled_ar1,ar1_delivery,0.9,0.0,0,65.0,23203.082931883997,23203.082931883997,3479.782715627979,0.0,-19723.30021625602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.744437335000004,0.04439217443249701,0.046370967741935484,0.0,0.0
RTS93,external93_forecast_error,1,13,13,0.6,0.16,controlled_ar1,ar1_delivery,0.9,0.01,11,65.0,23203.082931883997,23203.082931883997,9531.564076499744,0.0,-13671.518855384253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6861396025,0.04439217443249701,0.046184289127837515,0.0,0.0
RTS93,external93_forecast_error,1,13,13,0.6,0.16,controlled_ar1,ar1_delivery,0.9,0.01,22,65.0,23203.082931883997,23203.082931883997,7873.46462726921,0.0,-15329.618304614787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6545124825,0.04439217443249701,0.04603494623655914,0.0,0.0
RTS93,external93_forecast_error,1,13,13,0.6,0.16,controlled_ar1,ar1_delivery,0.9,0.01,33,65.0,23203.082931883997,23203.082931883997,4572.206129527425,0.0,-18630.87680235657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6545124825,0.04439217443249701,0.04540023894862605,0.0,0.0
RTS93,external93_forecast_error,1,13,13,0.6,0.16,controlled_ar1,ar1_delivery,0.9,0.03,11,65.0,23203.082931883997,23203.082931883997,31906.891554855363,0.0,8703.808622971366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.535050669999997,0.04439217443249701,0.05581690561529271,0.0,0.0
RTS93,external93_forecast_error,1,13,13,0.6,0.16,controlled_ar1,ar1_delivery,0.9,0.03,22,65.0,23203.082931883997,23203.082931883997,25925.403162129238,0.0,2722.320230245241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.628533375,0.04439217443249701,0.051896654719235366,0.0,0.0
RTS93,external93_forecast_error,1,13,13,0.6,0.16,controlled_ar1,ar1_delivery,0.9,0.03,33,65.0,23203.082931883997,23203.082931883997,22649.478146345507,0.0,-553.6047855384895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6545124825,0.04439217443249701,0.053315412186379925,0.0,0.0
